"","date","username","text"
"154","2020-01-21 23:52:12","MoveHappyTeam","If I have added any value to you I would love it and be honored if you would like, comment & share this #TikTok #mentalhealth #MentalHealthAwareness #music #singing #singer #songwriterhttps://vm.tiktok.com/4PkPjR/"
"155","2020-01-21 23:52:09","trimentoring","@_allysajoyce facilitating a Back to Basics workshop all about mental health & self care! Don't forget to prioritize this especially in the winter months to make sure you feel good inside & out ! https://twitter.com/RURealInstitute/status/1219356490382946304 …"
"156","2020-01-21 23:52:02","ConcertoHealth","Some 80% of our patients have 3+ chronic conditions, such as #diabetes, #cancer and/or #heartdisease, and may also face homelessness, mental health issues and/or a substance abuse disorder. Learn more about our #valuedbased care options. https://bit.ly/2G1ph8u pic.twitter.com/11ai170HjM"
"157","2020-01-21 23:52:01","BlcSafc","It was to promote #HaveYourMatesBack, part of the heads up mental health campaign"
"158","2020-01-21 23:51:59","realieien","i'm about to go back to my old demon so if anyone can give me one solution beside going to psychiatrist or mental health centre because im tired of that place im going to be so thankful"
"159","2020-01-21 23:51:59","Stogner","San Mateo County Wake Up Vincent Valencia arrested more than 100 Times in 10 years is a Mental Health Issue."
"160","2020-01-21 23:51:56","ROAR84mcclure","Definitely don’t fret! Perfectionism was the number 1 thing eroding my mental health and working to let go of it has filled my life with so much joy and relieved so much anxiety."
"161","2020-01-21 23:51:54","abc3340","Alarming videos of former NBA player Delonte West spark mental health discussion http://bit.ly/2RIjCJM"
"162","2020-01-21 23:51:52","JosephHorner","""get right"" -oh brother. Mental health doesn't work that way https://twitter.com/ShamsCharania/status/1219767141039321088 …"
"163","2020-01-21 23:51:42","pdman1212","Mental health problems or not STFU when it comes to one guy getting beat up versus the other assaulting and raping other people"
"164","2020-01-21 23:51:34","Kimlambert_","Wow what an amazing programme #LosingIt on @Channel4 very eye opening to the serious mental health crisis we are in also highlights the issues when diagnosing Autism, especially for girls, 5+ years fighting for help the support on offer just isn’t enough"
"165","2020-01-21 23:51:32","natebaran","Addiction and/or mental health issues don’t discriminate homie. Rich or poor, they affect everyone equally."
"166","2020-01-21 23:51:31","TheRealJoe_Lee","People going on about delonte west mental health better check Antonio brown cause he has already spiraled out of control and it’s only getting worse"
"167","2020-01-21 23:51:28","sapphicsyren","endlessly grateful for my returning clients I’m struggling to find a third job and improve my mental health this month so i’ve been slow with customs, but your patience will be rewarded! Ty for supporting my dreams and this pussy"
"168","2020-01-21 23:51:27","MrPeterJThomas","Thank you for shining a light into some of the darker corners of mental health. Providing insights and promoting discussions about MH are great ways to battle this terrible illness."
"169","2020-01-21 23:51:16","Christianiett","Lady Gaga, because she is so open minded and cares about mental health around the world"
"170","2020-01-21 23:51:13","jkessler_sports","After seeing the recent videos posted of Delonte West, I couldn’t help but feel sad for him and his suffering from mental illness. The NBA and NBAPA must work harder to provide current and former players with resources for their mental health. pic.twitter.com/NVaKnMgI2D"
"171","2020-01-21 23:51:03","navy_bean","i realized my parents, and their parents weren’t raised knowing their mental health was important to take care of...so now the whole family tree is depressed and falling apart #blessedtohavetheworstgenespic.twitter.com/EO0L3JCGJv"
"172","2020-01-21 23:51:02","Dennis_Glade","People in the replies making jokes about a man's immense struggle with his mental health are deplorable https://twitter.com/ShamsCharania/status/1219767141039321088 …"
"173","2020-01-21 23:50:59","AdeniyiJhonny","@bdausse “I am a #bright sun that #lights every one” http://etsy.me/2kvIYye #HappyTuesday #shopping #selfworth #selflove #selfcare #love #loveyourself #healing #motivation #mentalhealth #selfesteem #life #confidence #mindfulness #positivevibes #quotes #growthmindset"
"174","2020-01-21 23:50:57","ThatGirlIsSoFly","Heartbreaking to see former NBA player #DelonteWest being beaten by a citizen & then filmed by someone in law enforcement. I bet when he was active everyone was around for tickets & cash but now he needs help & it appears he has no one. #NBA #mentalhealth #helppic.twitter.com/d3zLB2vZLP"
"175","2020-01-21 23:50:47","repeatall","I went for a mental health meeting to try and get some help at the start of the year. Ain’t heard anything back yet. All I do hear is the voices"
"176","2020-01-21 23:50:37","Sagrado_Rants","p.s. Just stop trying to make public places, like universities or the internet into your holy places. Have the good grace to build a specific building and then go there and sing or something. (Try happy songs, for your mental health.)"
"177","2020-01-21 23:50:37","therealbrandnou","“How healthy would you say your mental health is?” https://twitter.com/neni670_/status/1219765273386840064 …"
"178","2020-01-21 23:50:37","LotusTima_","There’s no way I saw someone say substance abuse is not related to mental health.....I’m tired man."
"179","2020-01-21 23:50:35","clairezxclaire","Have a break if you need to. Mute certain words. Do what you need to for your mental health."
"180","2020-01-21 23:50:32","theregoesdejj","you either want someone who shows you what you deserve or someone who forgets to even ask how ya mental health is doing regardless if they’re around or not."
"181","2020-01-21 23:50:31","michiexile","Seconding the suggestion to write it all down in advance. When I first went to seek mental health care, they turned me away because I couldn't quite articulate beyond ""sometimes I get quite upset. I don't know why"" With a list of how upset, how often, etc I got help immediately."
"182","2020-01-21 23:50:30","victorr_ugo","Hey let's connect sometime to discuss your work in #youth #mentalhealth. There's growing interest in this field and I'd love to chat about joining our network"
"183","2020-01-21 23:50:29","ayelexiz","That would probably be sooooo good for my mental health https://twitter.com/okslaw_11/status/1219498377374830592 …"
"184","2020-01-21 23:50:27","SyndieCass","Mental health institutions for the mentally ill, alleviating poverty for the people who were so poor they had to steal, rehab for drug addicts, etc... Rehabilitative justice, not penal."
"185","2020-01-21 23:50:21","beingoak","Mental health care in this country is a fucking joke and I'm just so damn angry right now."
"186","2020-01-21 23:50:17","JDavidG_","Because the NBA cares about mental health"
"187","2020-01-21 23:50:14","BobbieC84404645","Live in a world where passing exams is more important than your mental health:(sooo draining"
"188","2020-01-21 23:50:13","buymycountry","Understanding my own mental health more and more. All the highs come with lows. The higher the highs the lower the lows"
"189","2020-01-21 23:50:03","Anoushae_","Quick reminder that prayers work. I had a terrible fall semester’19. My grand father passed away and then my grand mother fell sick. My mental health didn’t allow me to focus on anything. My grand mother passed away in October’19. I had mid terms. I didn’t wanna miss my exams so"
"190","2020-01-21 23:50:02","TheRichmondNews","#Richmondbc woman rowing a marathon for mental health http://dlvr.it/RNVFd8"
"191","2020-01-21 23:49:55","GemStGem","Seen @LizKershawDJ using her platform to say exactly this? Unbelievable behaviour, I’m outraged. #Periodpoverty is very, very real and damaging to confidence, grades, mental health, relationships, prospects and more. #freeperiods"
"192","2020-01-21 23:49:53","joshi_vb","Good on her. ""'There is hope,' Deepika Padukone speaks about mental health at World Economic Forum"" https://twitter.com/i/events/1219645813715914753 …"
"193","2020-01-21 23:49:50","Lexiferrrrr","I started on 25mg, went up to 50mg and my mental health declined quite rapidly. Went back down to 25mg, and upped my sertraline to 150mg and it’s the perfect balance. But remember everyone is so different"
"194","2020-01-21 23:49:43","MarkWinksActor","Hello to all my tweeter family I not done a post about my mental health for a while now I learned a lot about myself and my mental health over last few month I feel a bit better in myself but still got a long journey ahead of me thank you so much for you messages love and support"
"195","2020-01-21 23:49:38","Staffingals","Individuals staying on their parent's insurance until 26 Coverage for Substance use disorders and mental health treatment mandatory"
"196","2020-01-21 23:49:32","TheQueenDy1","Having a weird mental health day. I'm very excited to move, but my anxiety doesn't handle change and unfamiliar places well. Keep tipping to cheer me up. https://www.paypal.me/dylansamss 》findom femdom footfetishpic.twitter.com/SzFnZ51I2i"
"197","2020-01-21 23:49:29","MrzKhlArt","Me too. BPD is my biggest mental health hurdle, it feeds into all of my other mental illnesses. It is HARD to overcome. It can feel impossible to control. But using it as an excuse to treat folks like crap... Doesn't help our cause. It just slaps this huge label on all of us."
"198","2020-01-21 23:49:28","MpoppEileen","I was Recovery Room,Burn Unit,CCU, surgical floor, IV team,ER,Home Care, ..loved working with mental health, in home care...eileen."
"199","2020-01-21 23:49:25","beachsidebenji","i imagine my mental health would be better without my sex drive, given the psychos I'm attracted to."
"200","2020-01-21 23:49:20","JackJoh46805402","Yeah your right. All those will popping steroid WWE wrestlers have a clean mental health record #WHACKJOB"
